timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
32.1700,-0.000763,-0.010620,-0.999969,-0.002724,0.004477,-0.003076
32.1800,-0.002365,-0.009476,-0.999359,-0.002008,0.003855,-0.003226
32.1900,-0.002243,-0.009171,-1.000778,-0.002299,0.002378,-0.001798
32.2000,-0.002106,-0.009369,-0.999680,-0.003339,0.003973,-0.001770
32.2100,-0.001572,-0.009048,-0.999344,-0.002855,0.003855,-0.001796
32.2200,-0.001511,-0.010101,-0.999939,-0.003191,0.005596,-0.001828
32.2300,-0.002014,-0.010910,-0.999512,-0.002566,0.002553,-0.002953
32.2400,-0.002457,-0.010056,-0.999359,-0.004719,0.003106,-0.001590
32.2500,-0.002274,-0.009415,-1.000641,-0.004000,0.003320,-0.001573
32.2600,-0.002075,-0.009903,-0.998520,-0.001917,0.004192,-0.001587
32.2700,-0.001877,-0.009460,-0.999435,-0.002431,0.004138,-0.001818
32.2800,-0.002518,-0.010956,-0.999481,-0.003638,0.003960,-0.001215
32.2900,-0.002090,-0.010040,-0.998627,-0.003020,0.003314,-0.001450
32.3000,-0.003036,-0.010620,-0.999283,-0.004712,0.003838,-0.001493
32.3100,-0.001862,-0.010437,-0.999649,-0.003760,0.002639,-0.002493
32.3200,-0.002686,-0.009949,-1.000015,-0.003781,0.004789,-0.000522
32.3300,-0.002304,-0.010086,-0.999191,-0.002687,0.002876,-0.001836
32.3400,-0.001709,-0.010254,-0.999664,-0.002615,0.003155,-0.000450
32.3500,-0.001633,-0.009842,-1.000656,-0.004126,0.004092,-0.001263
32.3600,-0.001617,-0.010315,-0.999329,-0.001822,0.004238,-0.002594
32.3700,-0.001480,-0.010178,-0.999603,-0.002851,0.002831,-0.003230
32.3800,-0.001968,-0.010513,-0.999329,-0.002312,0.003601,-0.000647
32.3900,-0.001022,-0.010605,-1.000168,-0.003086,0.003794,-0.002783
32.4000,-0.000473,-0.010864,-0.998993,-0.004257,0.003355,-0.002588
32.4100,-0.002426,-0.010147,-0.999252,-0.001575,0.002708,-0.001050
32.4200,-0.002853,-0.008911,-0.999588,-0.004014,0.002900,-0.001061
32.4300,-0.002686,-0.010941,-0.999405,-0.002592,0.002138,-0.001571
32.4400,-0.001282,-0.010986,-1.001175,-0.002474,0.003391,-0.002013
32.4500,-0.002213,-0.010513,-1.000046,-0.003245,0.003594,-0.002539
32.4600,-0.001999,-0.009995,-0.999313,-0.001702,0.004290,-0.000257
32.4700,-0.002487,-0.009720,-0.999786,-0.003481,0.002086,-0.001594
32.4800,-0.001694,-0.011032,-1.000687,-0.001447,0.002726,-0.001352
32.4900,-0.002365,-0.010605,-1.000351,-0.003895,0.003232,-0.003295
32.5000,-0.003204,-0.009537,-0.998810,-0.002246,0.003890,-0.001775
32.5100,-0.000565,-0.010849,-1.000229,-0.003420,0.003747,-0.002707
32.5200,-0.002213,-0.010162,-0.998795,-0.002725,0.004439,-0.002233
32.5300,-0.001740,-0.009094,-1.000137,-0.003019,0.003119,-0.000925
32.5400,-0.002151,-0.010635,-1.001099,-0.004141,0.001864,-0.002491
32.5500,-0.002396,-0.011566,-0.998550,-0.002296,0.003637,-0.001007
32.5600,-0.000092,-0.010315,-0.999329,-0.002160,0.004748,-0.002063
32.5700,-0.002136,-0.010391,-0.999100,-0.002332,0.003918,-0.002373
32.5800,-0.003082,-0.009964,-0.999649,-0.004292,0.003688,-0.000961
32.5900,-0.001984,-0.009995,-1.000137,-0.003611,0.003752,-0.002931
32.6000,-0.002792,-0.009628,-0.999130,-0.003382,0.004416,-0.001608
32.6100,-0.001404,-0.009842,-0.999466,-0.003582,0.004737,-0.002375
32.6200,-0.002197,-0.010117,-0.998535,-0.003401,0.004015,-0.001659
32.6300,-0.002243,-0.010468,-0.998978,-0.002423,0.003864,-0.002037
32.6400,-0.001602,-0.010422,-0.999664,-0.002201,0.003100,-0.003430
32.6500,-0.002808,-0.010712,-0.998901,-0.002683,0.003669,-0.003327
32.6600,-0.002548,-0.010345,-1.001266,-0.003717,0.002956,-0.002227
32.6700,-0.001907,-0.009872,-0.999557,-0.002090,0.003542,-0.001165
32.6800,-0.001785,-0.009964,-0.998703,-0.002283,0.002377,-0.002369
32.6900,-0.002350,-0.008957,-0.999527,-0.003629,0.003454,-0.000583
32.7000,-0.002045,-0.010605,-0.998703,-0.002471,0.004190,-0.001589
32.7100,-0.001205,-0.010590,-0.998184,-0.002904,0.004612,-0.002309
32.7200,-0.002396,-0.010605,-1.000244,-0.003022,0.003260,-0.001446
32.7300,-0.001678,-0.010880,-1.000473,-0.003397,0.002968,-0.002005
32.7400,-0.001801,-0.010773,-0.998947,-0.003131,0.004330,-0.002804
32.7500,-0.002609,-0.010071,-0.999023,-0.003517,0.004511,-0.000275
32.7600,-0.001663,-0.011017,-0.998947,-0.001534,0.002882,-0.000687
32.7700,-0.003647,-0.009674,-0.999191,-0.003006,0.005164,-0.000784
32.7800,-0.001984,-0.009430,-0.999222,-0.003140,0.003383,-0.003004
32.7900,-0.002289,-0.010269,-0.999115,-0.004328,0.003310,-0.002051
32.8000,-0.001740,-0.010941,-0.999084,-0.002666,0.003931,-0.003963
32.8100,-0.000763,-0.009476,-0.999054,-0.001516,0.003019,-0.003085
32.8200,-0.002670,-0.009109,-1.000320,-0.002759,0.002798,-0.001900
32.8300,-0.001373,-0.010529,-0.999786,-0.001280,0.004065,-0.000125
32.8400,-0.001343,-0.010361,-1.000443,-0.003711,0.002973,-0.001843
32.8500,-0.001175,-0.009964,-1.000351,-0.003589,0.004400,-0.002016
32.8600,-0.002548,-0.009430,-0.999817,-0.001670,0.004315,-0.001552
32.8700,-0.001572,-0.010162,-0.999939,-0.002050,0.004310,-0.001342
32.8800,-0.003174,-0.009171,-0.999191,-0.002882,0.004812,-0.003710
32.8900,-0.002213,-0.009888,-0.998825,-0.003038,0.002877,-0.000643
32.9000,-0.000656,-0.008774,-0.998199,-0.003128,0.005079,-0.001023
32.9100,-0.002548,-0.010056,-0.999786,-0.002551,0.002862,-0.000502
32.9200,-0.002563,-0.010635,-0.999100,-0.002131,0.003111,-0.001144
32.9300,-0.001785,-0.009964,-0.998886,-0.001882,0.002950,-0.001860
32.9400,-0.001358,-0.008972,-0.998962,-0.003194,0.003055,-0.002434
32.9500,-0.002060,-0.010712,-0.999756,-0.002392,0.001880,-0.001472
32.9600,-0.002884,-0.008835,-1.001511,-0.002539,0.002879,-0.002979
32.9700,-0.001434,-0.008789,-1.000153,-0.004605,0.004252,-0.000425
32.9800,-0.002319,-0.009628,-0.999420,-0.004881,0.004299,-0.001922
32.9900,-0.001923,-0.010468,-0.999435,-0.003547,0.003610,-0.000480
33.0000,-0.000717,-0.009216,-0.999252,-0.003019,0.002782,-0.002902
33.0100,-0.001282,-0.010574,-1.000015,-0.002370,0.003037,-0.003102
33.0200,-0.001694,-0.011002,-0.999710,-0.002489,0.003264,-0.001788
33.0300,-0.001480,-0.009262,-0.999481,-0.002973,0.003346,-0.001341
33.0400,-0.002563,-0.009201,-1.000259,-0.003502,0.005271,-0.002947
33.0500,-0.002792,-0.009552,-1.000793,-0.004947,0.003111,-0.001854
33.0600,-0.000977,-0.009277,-0.999847,-0.003044,0.004562,-0.001838
33.0700,-0.002487,-0.010254,-0.999435,-0.002246,0.004484,-0.002036
33.0800,-0.001266,-0.010910,-0.998138,-0.002597,0.005224,-0.002646
33.0900,-0.002838,-0.009537,-0.998489,-0.004225,0.004549,-0.003230
33.1000,-0.001968,-0.009735,-0.999924,-0.002380,0.003004,-0.001304
33.1100,-0.002014,-0.009644,-0.998779,-0.002952,0.005245,0.000253
33.1200,-0.002121,-0.009018,-1.000580,-0.003285,0.004117,-0.000745
33.1300,-0.002060,-0.010559,-0.999466,-0.003300,0.004663,-0.001091
33.1400,-0.002045,-0.010178,-0.998413,-0.001872,0.004681,-0.001741
33.1500,-0.002701,-0.010956,-0.999939,-0.004080,0.004960,-0.001464
33.1600,-0.001434,-0.010010,-0.999573,-0.002973,0.004051,-0.001588
33.1700,-0.000656,-0.009476,-1.000778,-0.002621,0.003363,-0.002494
33.1800,-0.002335,-0.010147,-0.999771,-0.002847,0.003078,-0.002527
33.1900,-0.002029,-0.009293,-0.999619,-0.002007,0.004279,-0.002750
33.2000,-0.002121,-0.008789,-0.998123,-0.003421,0.003663,-0.002025
33.2100,-0.002945,-0.010574,-0.998795,-0.002945,0.003345,-0.001598
33.2200,-0.002121,-0.010239,-0.999496,-0.002804,0.004591,-0.001925
33.2300,-0.001785,-0.010193,-1.000290,-0.003609,0.002915,-0.001342
33.2400,-0.002502,-0.010605,-0.998917,-0.002881,0.003038,-0.000838
33.2500,-0.003204,-0.008881,-0.999603,-0.002963,0.004169,-0.001271
33.2600,-0.001068,-0.009293,-1.000137,-0.004993,0.003256,-0.003153
33.2700,-0.002075,-0.009155,-0.999466,-0.002526,0.002977,-0.003446
33.2800,-0.001999,-0.010330,-0.999146,-0.004769,0.003036,-0.001389
33.2900,-0.000793,-0.010452,-0.999664,-0.001534,0.004164,-0.000745
33.3000,-0.002609,-0.010223,-1.000519,-0.003069,0.004276,-0.003282
33.3100,-0.002106,-0.009644,-1.000092,-0.001199,0.005266,-0.001940
33.3200,-0.002533,-0.009399,-1.000687,-0.002115,0.001933,-0.002406
33.3300,-0.002380,-0.012085,-0.998428,-0.002486,0.003880,-0.001701
33.3400,-0.002487,-0.010971,-0.998337,-0.001871,0.002797,-0.002360
33.3500,-0.002563,-0.010101,-1.000366,-0.003498,0.004824,-0.002532
33.3600,-0.001984,-0.009567,-0.999634,-0.002618,0.004021,0.000413
33.3700,-0.001785,-0.010651,-0.999283,-0.003660,0.004114,-0.000942
33.3800,-0.001205,-0.010117,-0.999771,-0.002874,0.003352,-0.001388
33.3900,-0.000916,-0.010025,-0.999939,-0.003356,0.004750,-0.001532
33.4000,-0.001083,-0.009521,-1.000076,-0.003502,0.003174,-0.001872
33.4100,-0.001587,-0.010620,-0.999466,-0.001796,0.003550,-0.000236
33.4200,-0.002960,-0.010422,-0.999069,-0.002105,0.002923,-0.003169
33.4300,-0.002350,-0.010086,-0.998657,-0.001641,0.002521,-0.001039
33.4400,-0.001129,-0.010574,-0.999832,-0.003269,0.004012,-0.001974
33.4500,-0.002304,-0.009766,-0.999039,-0.004034,0.004100,-0.002445
33.4600,-0.002762,-0.009720,-0.999893,-0.003512,0.002601,-0.000288
33.4700,-0.001541,-0.010147,-0.999741,-0.003185,0.004552,-0.001377
33.4800,-0.002335,-0.010437,-1.001282,-0.003536,0.004367,-0.001010
33.4900,-0.001389,-0.010239,-0.999863,-0.003179,0.003035,-0.001074
33.5000,-0.001480,-0.011047,-0.999222,-0.002802,0.003317,-0.002241
33.5100,-0.002319,-0.009247,-0.999817,-0.002390,0.003748,0.000760
33.5200,-0.001556,-0.010056,-0.999557,-0.002399,0.002684,-0.001585
33.5300,-0.001694,-0.010193,-0.998886,-0.003109,0.002208,-0.002808
33.5400,-0.001221,-0.010864,-1.000107,-0.002968,0.003949,-0.002290
33.5500,-0.002777,-0.009888,-1.000778,-0.002481,0.003317,-0.002360
33.5600,-0.002014,-0.008682,-1.000900,-0.003566,0.003778,-0.001219
33.5700,-0.001038,-0.010986,-1.000351,-0.003129,0.004503,-0.002682
33.5800,-0.002014,-0.010361,-0.999954,-0.002407,0.004165,-0.002430
33.5900,-0.001419,-0.010162,-0.999680,-0.003523,0.004005,-0.003081
33.6000,-0.001633,-0.009430,-0.998108,-0.002263,0.003264,-0.002930
33.6100,-0.002228,-0.010376,-0.999390,-0.003017,0.003872,-0.000712
33.6200,-0.002914,-0.010895,-1.000381,-0.003160,0.004345,-0.002010
33.6300,-0.002106,-0.011246,-1.000641,-0.002673,0.004331,-0.002023
33.6400,-0.002090,-0.010040,-0.998734,-0.002713,0.003984,-0.001374
33.6500,-0.002014,-0.009842,-0.999435,-0.002680,0.003549,-0.001569
33.6600,-0.001892,-0.010818,-1.000046,-0.003658,0.004026,-0.001981
33.6700,-0.001740,-0.009354,-0.999146,-0.002006,0.003100,-0.001249
33.6800,-0.000427,-0.010773,-0.998825,-0.002346,0.005148,-0.000765
33.6900,-0.002136,-0.009735,-0.998856,-0.003513,0.004077,-0.002031
33.7000,-0.002197,-0.010620,-1.000198,-0.002386,0.004879,-0.002330
33.7100,-0.002060,-0.010864,-0.999435,-0.002322,0.003609,-0.000536
33.7200,-0.001221,-0.009689,-0.999557,-0.002935,0.002128,-0.000364
33.7300,-0.001144,-0.010574,-0.999344,-0.002622,0.004042,-0.003414
33.7400,-0.001175,-0.010696,-1.000290,-0.003309,0.004353,-0.001144
33.7500,-0.002792,-0.010101,-0.999069,-0.004586,0.004104,-0.000982
33.7600,-0.001297,-0.010513,-0.998154,-0.003106,0.004138,-0.001937
33.7700,-0.002625,-0.009689,-0.999680,-0.004189,0.004522,-0.003148
33.7800,-0.002823,-0.009369,-0.999527,-0.003479,0.003500,-0.002525
33.7900,-0.003342,-0.008957,-1.000565,-0.004163,0.004755,-0.001802
33.8000,-0.001892,-0.008514,-0.998901,-0.003751,0.003283,-0.003030
33.8100,-0.001251,-0.009903,-1.000580,-0.003201,0.003410,-0.001297
33.8200,-0.002075,-0.009109,-0.999390,-0.003270,0.004633,-0.001043
33.8300,-0.002365,-0.010010,-0.999557,-0.002098,0.003421,-0.000728
33.8400,-0.002548,-0.009064,-0.999237,-0.002137,0.003801,-0.000222
33.8500,-0.001099,-0.009201,-0.998871,-0.002087,0.002918,-0.003091
33.8600,-0.001480,-0.009521,-0.999771,-0.002339,0.003487,-0.000965
33.8700,-0.002548,-0.011246,-1.000702,-0.002856,0.003644,-0.000740
33.8800,-0.002899,-0.009430,-0.998856,-0.002362,0.003096,0.000052
33.8900,-0.002029,-0.010803,-1.000473,-0.002966,0.003999,-0.002557
33.9000,-0.001190,-0.009201,-0.999802,-0.002636,0.004476,-0.001125
33.9100,-0.000916,-0.009872,-0.999115,-0.002738,0.003789,-0.001617
33.9200,-0.000961,-0.009705,-0.998825,-0.003984,0.002842,-0.002942
33.9300,-0.001709,-0.010468,-0.998795,-0.005184,0.003695,-0.001980
33.9400,-0.001434,-0.008560,-1.000229,-0.003935,0.003221,-0.002844
33.9500,-0.002350,-0.010117,-0.999771,-0.003574,0.003074,-0.002891
33.9600,-0.001160,-0.011002,-0.999207,-0.002222,0.004100,-0.000938
33.9700,-0.002640,-0.011154,-0.999405,-0.004091,0.003060,-0.000695
33.9800,-0.002563,-0.009933,-0.997879,-0.003709,0.003691,-0.003279
33.9900,-0.002548,-0.008820,-1.000000,-0.004406,0.003588,-0.001017
34.0000,-0.003098,-0.010361,-0.999542,-0.004508,0.004923,-0.002616
34.0100,-0.001450,-0.009415,-0.998856,-0.003185,0.004269,-0.002201
34.0200,-0.001602,-0.009613,-0.999893,-0.003911,0.003859,-0.002428
34.0300,-0.001892,-0.009491,-0.999100,-0.003225,0.004932,-0.002421
34.0400,-0.002487,-0.010010,-0.999725,-0.003825,0.004348,-0.001743
34.0500,-0.002121,-0.009216,-1.000702,-0.002254,0.003179,-0.001927
34.0600,-0.001678,-0.010574,-0.999725,-0.002924,0.005799,0.000519
34.0700,-0.001022,-0.010406,-0.999191,-0.002627,0.003194,-0.002085
34.0800,-0.002151,-0.010208,-0.999466,-0.001856,0.003021,-0.002325
34.0900,-0.002594,-0.010574,-0.999710,-0.003432,0.003410,-0.001601
34.1000,-0.002106,-0.010040,-1.000229,-0.002610,0.004139,-0.001440
34.1100,-0.002075,-0.009583,-0.999512,-0.003049,0.004526,-0.000544
34.1200,-0.002777,-0.009079,-1.000381,-0.002622,0.003182,-0.000681
34.1300,-0.002823,-0.011139,-1.000153,-0.004844,0.004743,-0.001448
34.1400,-0.001480,-0.010391,-1.000992,-0.003223,0.003001,-0.002284
34.1500,-0.001373,-0.010498,-0.999832,-0.002615,0.002114,-0.001625
34.1600,-0.000748,-0.010406,-0.999222,-0.002645,0.003605,-0.001913
34.1700,-0.001846,-0.010986,-0.999100,-0.001256,0.003490,-0.002798
34.1800,-0.002823,-0.010513,-1.000015,-0.002296,0.003517,-0.001416
34.1900,-0.001755,-0.009842,-0.999542,-0.002908,0.003948,-0.002678
34.2000,-0.002441,-0.010376,-1.000488,-0.002215,0.005025,-0.001407
34.2100,-0.002243,-0.010437,-0.999252,-0.002672,0.004007,-0.000974
34.2200,-0.002548,-0.010666,-0.999039,-0.002359,0.004722,-0.002071
34.2300,-0.001862,-0.009018,-0.999802,-0.003883,0.004984,-0.002022
34.2400,-0.001999,-0.009979,-1.000595,-0.003997,0.003584,-0.002697
34.2500,-0.001587,-0.010651,-0.999847,-0.003029,0.004183,-0.000310
34.2600,-0.003235,-0.010513,-0.998856,-0.001123,0.003180,-0.001865
34.2700,-0.001480,-0.010971,-0.998215,-0.002256,0.003634,-0.000907
34.2800,-0.002136,-0.010468,-1.000107,-0.003998,0.003500,-0.002247
34.2900,-0.002106,-0.010513,-0.999100,-0.002110,0.002342,-0.001363
34.3000,-0.002304,-0.009857,-0.998856,-0.003075,0.003837,-0.003004
34.3100,-0.000961,-0.010147,-1.000275,-0.003315,0.004192,0.000156
34.3200,-0.002060,-0.011032,-0.998672,-0.004028,0.003452,-0.001801
34.3300,-0.001129,-0.009018,-0.999619,-0.003296,0.002957,-0.000595
34.3400,-0.001617,-0.008881,-0.999268,-0.004998,0.004211,-0.002905
34.3500,-0.002029,-0.010086,-0.998016,-0.002811,0.004856,-0.002433
34.3600,-0.002609,-0.010651,-0.998703,-0.001558,0.003765,-0.000906
34.3700,-0.001770,-0.009277,-1.001114,-0.002219,0.003218,-0.001660
34.3800,-0.002930,-0.009598,-1.000046,-0.004531,0.002951,-0.001494
34.3900,-0.001694,-0.010834,-1.000092,-0.004608,0.003372,-0.002725
34.4000,-0.002823,-0.009964,-1.000397,-0.003805,0.003268,-0.001328
34.4100,-0.001465,-0.009201,-0.999954,-0.002134,0.003348,-0.001452
34.4200,-0.002579,-0.009140,-0.998779,-0.003432,0.001978,-0.001421
34.4300,-0.002701,-0.009796,-0.999130,-0.001311,0.004764,-0.000563
34.4400,-0.001907,-0.010208,-0.999008,-0.003393,0.003881,-0.002542
34.4500,-0.002029,-0.009674,-0.998413,-0.002950,0.003388,-0.000593
34.4600,-0.001434,-0.009613,-0.998840,-0.004566,0.003580,-0.002984
34.4700,-0.000549,-0.009277,-0.999329,-0.003488,0.004074,-0.002924
34.4800,-0.002808,-0.009872,-1.000381,-0.002954,0.004090,-0.001300
34.4900,-0.001831,-0.011307,-0.999527,-0.002193,0.004311,-0.001646
34.5000,-0.002899,-0.010330,-0.997375,-0.003725,0.004422,-0.000327
34.5100,-0.001526,-0.010437,-1.000610,-0.003260,0.004358,-0.001249
34.5200,-0.001984,-0.010986,-0.999680,-0.002798,0.003607,-0.000868
34.5300,-0.001221,-0.009674,-0.999649,-0.002062,0.003472,-0.001604
34.5400,-0.001343,-0.011414,-1.000946,-0.004069,0.003402,-0.002002
34.5500,-0.002762,-0.009689,-0.998779,-0.001393,0.003278,-0.002559
34.5600,-0.001770,-0.010605,-0.998062,-0.003932,0.004417,-0.002290
34.5700,-0.001160,-0.010971,-1.000397,-0.003694,0.004137,-0.000820
34.5800,-0.002213,-0.010330,-0.998810,-0.004262,0.004390,-0.001119
34.5900,-0.003891,-0.010132,-0.999847,-0.002928,0.003174,-0.001486
34.6000,-0.003326,-0.010681,-0.999252,-0.003029,0.003293,-0.003528
34.6100,-0.000381,-0.009781,-0.999054,-0.003597,0.003292,-0.002071
34.6200,-0.001282,-0.009125,-0.998566,-0.002303,0.003953,-0.002695
34.6300,-0.001495,-0.009766,-0.999466,-0.002702,0.002023,-0.000827
34.6400,-0.002335,-0.010269,-0.999603,-0.002145,0.003395,-0.001707
34.6500,-0.002563,-0.010406,-0.999908,-0.003917,0.003804,0.000113
34.6600,-0.002045,-0.009918,-0.999893,-0.002462,0.005663,-0.004162
34.6700,-0.001465,-0.010071,-0.999054,-0.002787,0.003193,-0.003121
34.6800,-0.001328,-0.009903,-0.998901,-0.004616,0.004086,-0.000445
34.6900,-0.002151,-0.010193,-0.999252,-0.004030,0.002827,-0.000825
34.7000,-0.002792,-0.009537,-0.999954,-0.004118,0.004467,-0.002158
34.7100,-0.001968,-0.010834,-1.000458,-0.003051,0.003993,-0.001333
34.7200,-0.001694,-0.009750,-1.000107,-0.002879,0.003860,-0.001418
34.7300,-0.000565,-0.009811,-0.999176,-0.003317,0.003001,-0.000829
34.7400,-0.000656,-0.010361,-1.000137,-0.001714,0.005105,-0.003453
34.7500,-0.003006,-0.010696,-0.999451,-0.003209,0.003178,-0.000384
34.7600,-0.002853,-0.010712,-1.000000,-0.003302,0.003524,-0.000562
34.7700,-0.002090,-0.010147,-1.000137,-0.003254,0.003871,-0.003179
34.7800,-0.001678,-0.011139,-0.999146,-0.004219,0.003294,-0.001519
34.7900,-0.002686,-0.010620,-0.999695,-0.002809,0.003426,-0.000906
34.8000,-0.001221,-0.009903,-1.000809,-0.004092,0.004505,-0.001260
34.8100,-0.000458,-0.010437,-0.999680,-0.003235,0.003982,-0.001353
34.8200,-0.001724,-0.009613,-1.000229,-0.002796,0.004385,-0.001338
34.8300,-0.003296,-0.010361,-1.000107,-0.004043,0.003103,-0.000616
34.8400,-0.003098,-0.010956,-0.999954,-0.003225,0.003308,-0.001549
34.8500,-0.001694,-0.010010,-0.998444,-0.003429,0.004644,-0.002557
34.8600,-0.002457,-0.009766,-1.000854,-0.003471,0.004818,-0.000876
34.8700,-0.001602,-0.010071,-1.000748,-0.002700,0.003492,-0.001531
34.8800,-0.003006,-0.010269,-0.999680,-0.003702,0.004500,-0.001921
34.8900,-0.002319,-0.009216,-0.998581,-0.003355,0.002019,-0.001586
34.9000,-0.001938,-0.008820,-0.999939,-0.003824,0.003345,-0.001450
34.9100,-0.002274,-0.009613,-1.000412,-0.002256,0.004358,-0.001433
34.9200,-0.002304,-0.010056,-0.998871,-0.003169,0.003524,-0.001504
34.9300,-0.002274,-0.010666,-1.000916,-0.003247,0.001923,-0.001426
34.9400,-0.001099,-0.009445,-0.999588,-0.003703,0.003816,-0.001231
34.9500,-0.002167,-0.009567,-0.999542,-0.002000,0.004058,-0.002531
34.9600,-0.002350,-0.010178,-0.999084,-0.002717,0.003234,-0.000944
34.9700,-0.001648,-0.009293,-0.999252,-0.004357,0.002487,-0.001459
34.9800,-0.001892,-0.009323,-0.999939,-0.005080,0.003709,-0.001740
34.9900,-0.001892,-0.009354,-0.998886,-0.003003,0.003436,-0.003127
35.0000,-0.002106,-0.009781,-0.998505,-0.002988,0.003723,0.000196
35.0100,-0.002014,-0.009918,-0.999298,-0.003696,0.002942,-0.002655
35.0200,-0.002197,-0.009750,-1.000198,-0.003104,0.003159,0.000569
35.0300,-0.000763,-0.009216,-1.000061,-0.004255,0.004498,-0.001076
35.0400,-0.002625,-0.010651,-0.999863,-0.003971,0.003643,-0.003109
35.0500,-0.001511,-0.010712,-0.999924,-0.002919,0.005356,-0.002256
35.0600,-0.002319,-0.009842,-1.000137,-0.004234,0.003494,-0.000642
35.0700,-0.001450,-0.009842,-1.000656,-0.004904,0.003928,-0.002237
35.0800,-0.002411,-0.010071,-0.999832,-0.002897,0.002879,-0.001127
35.0900,-0.001785,-0.009308,-1.000198,-0.004211,0.004606,-0.001391
35.1000,-0.003082,-0.009354,-0.999725,-0.003259,0.004422,-0.000338
35.1100,-0.001419,-0.010040,-0.999664,-0.002738,0.003032,-0.003192
35.1200,-0.000961,-0.009506,-1.000580,-0.003057,0.004498,-0.000714
35.1300,-0.002213,-0.008942,-0.999222,-0.003296,0.004314,-0.003028
35.1400,-0.002319,-0.010635,-0.999298,-0.002798,0.004022,-0.002458
35.1500,-0.002045,-0.009262,-0.999176,-0.003355,0.003623,0.000340
35.1600,-0.002670,-0.009277,-0.998672,-0.003727,0.004174,-0.004233
35.1700,-0.002380,-0.010025,-0.998947,-0.001964,0.002342,-0.003209
35.1800,-0.002792,-0.010437,-0.999802,-0.003224,0.004421,-0.003793
35.1900,-0.002350,-0.010818,-0.999649,-0.002798,0.004899,-0.002767
35.2000,-0.001724,-0.010162,-0.999344,-0.002781,0.004470,-0.001227
35.2100,-0.001694,-0.010239,-0.999527,-0.002473,0.003007,-0.000478
35.2200,-0.003036,-0.009933,-0.999908,-0.002031,0.003957,-0.002096
35.2300,-0.001343,-0.009628,-0.999344,-0.002487,0.003115,-0.001658
35.2400,-0.001602,-0.008896,-0.999039,-0.002098,0.002540,-0.002278
35.2500,-0.001282,-0.009430,-1.000351,-0.002001,0.003747,-0.004836
35.2600,-0.001343,-0.010239,-0.999603,-0.002023,0.002778,-0.000500
35.2700,-0.002457,-0.010681,-0.999802,-0.002453,0.004026,-0.000782
35.2800,-0.001068,-0.010498,-0.998795,-0.003476,0.003708,-0.002694
35.2900,-0.001602,-0.009491,-0.999603,-0.002872,0.002707,-0.001807
35.3000,-0.002167,-0.010178,-1.000549,-0.004003,0.004377,-0.001731
35.3100,-0.003143,-0.010040,-1.000061,-0.002149,0.004181,-0.000345
35.3200,-0.001984,-0.010223,-0.998566,-0.002674,0.003699,-0.001203
35.3300,-0.001694,-0.010712,-0.999908,-0.003255,0.004300,0.000400
35.3400,-0.001022,-0.010498,-0.999313,-0.002385,0.003782,-0.001393
35.3500,-0.001831,-0.009842,-0.999832,-0.002222,0.002704,-0.001717
35.3600,-0.001190,-0.009964,-0.999435,-0.002571,0.003954,-0.001408
35.3700,-0.002274,-0.008804,-0.999237,-0.003120,0.004453,-0.002297
35.3800,-0.001556,-0.009842,-1.000031,-0.003804,0.002734,-0.002302
35.3900,-0.001541,-0.010101,-0.999207,-0.003076,0.001727,-0.003343
35.4000,-0.002533,-0.011292,-0.998764,-0.004045,0.004219,-0.002068
35.4100,-0.001724,-0.010361,-0.999664,-0.003117,0.004517,-0.001971
35.4200,-0.002747,-0.009949,-1.000076,-0.002981,0.004673,-0.000741
35.4300,-0.002457,-0.009445,-1.000076,-0.002512,0.003216,-0.001031
35.4400,-0.001480,-0.009735,-0.999542,-0.002760,0.004163,0.000931
35.4500,-0.001205,-0.009109,-0.999237,-0.002970,0.004300,-0.001698
35.4600,-0.001450,-0.008835,-0.999420,-0.001517,0.003796,-0.000003
35.4700,-0.002350,-0.010223,-1.000717,-0.003302,0.004763,-0.001270
35.4800,-0.001694,-0.010468,-1.000229,-0.003417,0.003600,-0.001212
35.4900,-0.002945,-0.010727,-1.000092,-0.002615,0.003418,-0.002505
35.5000,-0.002319,-0.009949,-0.998123,-0.002429,0.004189,-0.002185
35.5100,-0.001740,-0.010681,-1.000031,-0.001524,0.002461,-0.002451
35.5200,-0.002350,-0.009384,-1.000244,-0.003854,0.002221,-0.001730
35.5300,-0.003174,-0.009476,-1.000244,-0.002014,0.004184,-0.001747
35.5400,-0.001862,-0.011383,-0.999832,-0.003416,0.003826,-0.000967
35.5500,-0.001312,-0.009888,-0.999039,-0.003504,0.003511,-0.002157
35.5600,-0.001846,-0.009201,-1.000031,-0.003351,0.003525,-0.002355
35.5700,-0.001373,-0.011063,-1.000778,-0.003450,0.003873,-0.001552
35.5800,-0.001022,-0.009460,-0.999069,-0.004158,0.003541,-0.002838
35.5900,-0.002853,-0.010406,-0.999008,-0.002453,0.003082,-0.001507
35.6000,-0.000732,-0.010315,-1.000610,-0.002083,0.002815,-0.000781
35.6100,-0.001785,-0.009735,-0.998413,-0.002279,0.003978,-0.001136
35.6200,-0.002655,-0.009583,-0.998032,-0.003394,0.003391,-0.004924
35.6300,-0.002029,-0.009918,-0.999451,-0.003830,0.003245,-0.000450
35.6400,-0.001755,-0.010376,-1.000961,-0.001556,0.004224,-0.002170
35.6500,-0.000961,-0.009018,-1.000229,-0.003425,0.003906,-0.002334
